WOSID,DATE,TITLE,LASTNAME,FIRSTNAME,JOURNAL,EMAILADDRESS,PUBLISHER,SUBJECT,WC,AUTHOR_KEYWORDS,INSTITUTE,CO-AUTHORS
WOS:A1977DH38800021,1977,Cytasters From Sea-Urchin Eggs Parthenogenetically Activated By Procaine,BRANDRIFF,B,JOURNAL OF CELL BIOLOGY,[],ROCKEFELLER UNIV PRESS,[u'CELL BIOLOGY'],[u'CELL BIOLOGY'],[],"UNIV CALIF DAVIS,DEPT ZOOL,DAVIS,CA 95616.","[(u'MOY', u'GW'), (u'VACQUIER', u'VD')]"
WOS:A1977DH38800021,1977,Cytasters From Sea-Urchin Eggs Parthenogenetically Activated By Procaine,VACQUIER,VD,JOURNAL OF CELL BIOLOGY,[],ROCKEFELLER UNIV PRESS,[u'CELL BIOLOGY'],[u'CELL BIOLOGY'],[],"UNIV CALIF DAVIS,DEPT ZOOL,DAVIS,CA 95616.","[(u'MOY', u'GW'), (u'BRANDRIFF', u'B')]"
WOS:A1983RU70500310,1983,Individuals Differ Significantly In The Incidence Of Sperm Chromosomal-Aberrations,BRANDRIFF,B,AMERICAN JOURNAL OF HUMAN GENETICS,[],UNIV CHICAGO PRESS,[u'GENETICS & HEREDITY'],[u'GENETICS & HEREDITY'],[],"UNIV CALIF LAWRENCE LIVERMORE NATL LAB,LIVERMORE,CA 94550.","[(u'ASHWORTH', u'L'), (u'SUMMERS', u'L'), (u'CARRANO', u'A'), (u'WYROBEK', u'A'), (u'WATCHMAKER', u'G'), (u'GORDON', u'L')]"
WOS:A1983RU70500310,1983,Individuals Differ Significantly In The Incidence Of Sperm Chromosomal-Aberrations,WATCHMAKER,G,AMERICAN JOURNAL OF HUMAN GENETICS,[],UNIV CHICAGO PRESS,[u'GENETICS & HEREDITY'],[u'GENETICS & HEREDITY'],[],"UNIV CALIF LAWRENCE LIVERMORE NATL LAB,LIVERMORE,CA 94550.","[(u'BRANDRIFF', u'B'), (u'ASHWORTH', u'L'), (u'SUMMERS', u'L'), (u'CARRANO', u'A'), (u'WYROBEK', u'A'), (u'GORDON', u'L')]"
WOS:A1983RU70500310,1983,Individuals Differ Significantly In The Incidence Of Sperm Chromosomal-Aberrations,SUMMERS,L,AMERICAN JOURNAL OF HUMAN GENETICS,[],UNIV CHICAGO PRESS,[u'GENETICS & HEREDITY'],[u'GENETICS & HEREDITY'],[],"UNIV CALIF LAWRENCE LIVERMORE NATL LAB,LIVERMORE,CA 94550.","[(u'BRANDRIFF', u'B'), (u'ASHWORTH', u'L'), (u'CARRANO', u'A'), (u'WYROBEK', u'A'), (u'WATCHMAKER', u'G'), (u'GORDON', u'L')]"
WOS:A1983RU70500310,1983,Individuals Differ Significantly In The Incidence Of Sperm Chromosomal-Aberrations,CARRANO,A,AMERICAN JOURNAL OF HUMAN GENETICS,[],UNIV CHICAGO PRESS,[u'GENETICS & HEREDITY'],[u'GENETICS & HEREDITY'],[],"UNIV CALIF LAWRENCE LIVERMORE NATL LAB,LIVERMORE,CA 94550.","[(u'BRANDRIFF', u'B'), (u'ASHWORTH', u'L'), (u'SUMMERS', u'L'), (u'WYROBEK', u'A'), (u'WATCHMAKER', u'G'), (u'GORDON', u'L')]"
WOS:A1983RU70500310,1983,Individuals Differ Significantly In The Incidence Of Sperm Chromosomal-Aberrations,WYROBEK,A,AMERICAN JOURNAL OF HUMAN GENETICS,[],UNIV CHICAGO PRESS,[u'GENETICS & HEREDITY'],[u'GENETICS & HEREDITY'],[],"UNIV CALIF LAWRENCE LIVERMORE NATL LAB,LIVERMORE,CA 94550.","[(u'BRANDRIFF', u'B'), (u'ASHWORTH', u'L'), (u'SUMMERS', u'L'), (u'CARRANO', u'A'), (u'WATCHMAKER', u'G'), (u'GORDON', u'L')]"
WOS:A1983RU70500310,1983,Individuals Differ Significantly In The Incidence Of Sperm Chromosomal-Aberrations,ASHWORTH,L,AMERICAN JOURNAL OF HUMAN GENETICS,[],UNIV CHICAGO PRESS,[u'GENETICS & HEREDITY'],[u'GENETICS & HEREDITY'],[],"UNIV CALIF LAWRENCE LIVERMORE NATL LAB,LIVERMORE,CA 94550.","[(u'BRANDRIFF', u'B'), (u'WATCHMAKER', u'G'), (u'SUMMERS', u'L'), (u'CARRANO', u'A'), (u'WYROBEK', u'A'), (u'GORDON', u'L')]"
WOS:A1983RU70500310,1983,Individuals Differ Significantly In The Incidence Of Sperm Chromosomal-Aberrations,GORDON,L,AMERICAN JOURNAL OF HUMAN GENETICS,[],UNIV CHICAGO PRESS,[u'GENETICS & HEREDITY'],[u'GENETICS & HEREDITY'],[],"UNIV CALIF LAWRENCE LIVERMORE NATL LAB,LIVERMORE,CA 94550.","[(u'BRANDRIFF', u'B'), (u'ASHWORTH', u'L'), (u'SUMMERS', u'L'), (u'CARRANO', u'A'), (u'WYROBEK', u'A'), (u'WATCHMAKER', u'G')]"
WOS:A1982PN30200586,1982,Gamete Interaction And Developmental Progression To The 2-Cell Stage In The Human-Sperm Hamster-Egg Interspecific Cross,SUMMERS,L,JOURNAL OF CELL BIOLOGY,[],ROCKEFELLER UNIV PRESS,[u'CELL BIOLOGY'],[u'CELL BIOLOGY'],[],"UNIV CALIF LAWRENCE LIVERMORE NATL LAB,LIVERMORE,CA 94550.","[(u'WYROBEK', u'A'), (u'BRANDRIFF', u'B'), (u'WATCHMAKER', u'G'), (u'GORDON', u'L')]"
WOS:A1982PN30200586,1982,Gamete Interaction And Developmental Progression To The 2-Cell Stage In The Human-Sperm Hamster-Egg Interspecific Cross,BRANDRIFF,B,JOURNAL OF CELL BIOLOGY,[],ROCKEFELLER UNIV PRESS,[u'CELL BIOLOGY'],[u'CELL BIOLOGY'],[],"UNIV CALIF LAWRENCE LIVERMORE NATL LAB,LIVERMORE,CA 94550.","[(u'SUMMERS', u'L'), (u'WATCHMAKER', u'G'), (u'GORDON', u'L'), (u'WYROBEK', u'A')]"
WOS:A1982PN30200586,1982,Gamete Interaction And Developmental Progression To The 2-Cell Stage In The Human-Sperm Hamster-Egg Interspecific Cross,WATCHMAKER,G,JOURNAL OF CELL BIOLOGY,[],ROCKEFELLER UNIV PRESS,[u'CELL BIOLOGY'],[u'CELL BIOLOGY'],[],"UNIV CALIF LAWRENCE LIVERMORE NATL LAB,LIVERMORE,CA 94550.","[(u'SUMMERS', u'L'), (u'BRANDRIFF', u'B'), (u'GORDON', u'L'), (u'WYROBEK', u'A')]"
WOS:A1982PN30200586,1982,Gamete Interaction And Developmental Progression To The 2-Cell Stage In The Human-Sperm Hamster-Egg Interspecific Cross,GORDON,L,JOURNAL OF CELL BIOLOGY,[],ROCKEFELLER UNIV PRESS,[u'CELL BIOLOGY'],[u'CELL BIOLOGY'],[],"UNIV CALIF LAWRENCE LIVERMORE NATL LAB,LIVERMORE,CA 94550.","[(u'SUMMERS', u'L'), (u'BRANDRIFF', u'B'), (u'WATCHMAKER', u'G'), (u'WYROBEK', u'A')]"
WOS:A1982PN30200586,1982,Gamete Interaction And Developmental Progression To The 2-Cell Stage In The Human-Sperm Hamster-Egg Interspecific Cross,WYROBEK,A,JOURNAL OF CELL BIOLOGY,[],ROCKEFELLER UNIV PRESS,[u'CELL BIOLOGY'],[u'CELL BIOLOGY'],[],"UNIV CALIF LAWRENCE LIVERMORE NATL LAB,LIVERMORE,CA 94550.","[(u'SUMMERS', u'L'), (u'BRANDRIFF', u'B'), (u'WATCHMAKER', u'G'), (u'GORDON', u'L')]"
WOS:A1995RQ98900021,1995,High-Resolution Genetic And Physical Mapping Of Multiple Epiphyseal Dysplasia And Pseudoachondroplasia Mutations At Chromosome 19P13.1-P12,BRANDRIFF,BF,GENOMICS,[],ACADEMIC PRESS INC ELSEVIER SCIENCE,"[u'BIOTECHNOLOGY & APPLIED MICROBIOLOGY', u'GENETICS & HEREDITY']","[u'BIOTECHNOLOGY & APPLIED MICROBIOLOGY', u'GENETICS & HEREDITY']",[],"[u'JEFFERSON MED COLL,DEPT BIOCHEM & MOLEC BIOL,PHILADELPHIA,PA 19107.', u'CEDARS SINAI MED CTR,DIV MED GENET,LOS ANGELES,CA 90048.', u'LAWRENCE LIVERMORE NATL LAB,CTR HUMAN GENOME,BIOL & BIOTECHNOL RES PROGRAM,LIVERMORE,CA 94550.']","[(u'COHN', u'DH'), (u'CEKLENIAK', u'JA'), (u'HOFFMAN', u'SMG'), (u'BRIGGS', u'MD'), (u'OLSEN', u'AS'), (u'KNOWLTON', u'RG')]"
WOS:A1995RQ98900021,1995,High-Resolution Genetic And Physical Mapping Of Multiple Epiphyseal Dysplasia And Pseudoachondroplasia Mutations At Chromosome 19P13.1-P12,COHN,DH,GENOMICS,[],ACADEMIC PRESS INC ELSEVIER SCIENCE,"[u'BIOTECHNOLOGY & APPLIED MICROBIOLOGY', u'GENETICS & HEREDITY']","[u'BIOTECHNOLOGY & APPLIED MICROBIOLOGY', u'GENETICS & HEREDITY']",[],"[u'JEFFERSON MED COLL,DEPT BIOCHEM & MOLEC BIOL,PHILADELPHIA,PA 19107.', u'CEDARS SINAI MED CTR,DIV MED GENET,LOS ANGELES,CA 90048.', u'LAWRENCE LIVERMORE NATL LAB,CTR HUMAN GENOME,BIOL & BIOTECHNOL RES PROGRAM,LIVERMORE,CA 94550.']","[(u'BRANDRIFF', u'BF'), (u'CEKLENIAK', u'JA'), (u'HOFFMAN', u'SMG'), (u'BRIGGS', u'MD'), (u'OLSEN', u'AS'), (u'KNOWLTON', u'RG')]"
